,emotion,file_path,gender,statement
301,angry,./data/engie/Actor_20/03-02-05-02-01-02-20.png,F,Kids are talking by the door
302,angry,./data/engie/Actor_20/03-02-05-01-02-02-20.png,F,Dogs are sitting by the door
303,happy,./data/engie/Actor_20/03-01-03-02-02-01-20.png,F,Dogs are sitting by the door
304,fearful,./data/engie/Actor_20/03-02-06-01-02-01-20.png,F,Dogs are sitting by the door
305,surprised,./data/engie/Actor_20/03-01-08-01-01-02-20.png,F,Kids are talking by the door
306,surprised,./data/engie/Actor_20/03-01-08-02-02-02-20.png,F,Dogs are sitting by the door
307,neutral,./data/engie/Actor_20/03-02-01-01-02-01-20.png,F,Dogs are sitting by the door
308,disgust,./data/engie/Actor_20/03-01-07-02-02-02-20.png,F,Dogs are sitting by the door
309,sad,./data/engie/Actor_20/03-01-04-02-02-01-20.png,F,Dogs are sitting by the door
310,calm,./data/engie/Actor_20/03-02-02-01-02-02-20.png,F,Dogs are sitting by the door
311,calm,./data/engie/Actor_20/03-02-02-02-01-02-20.png,F,Kids are talking by the door
312,sad,./data/engie/Actor_20/03-01-04-01-01-01-20.png,F,Kids are talking by the door
313,disgust,./data/engie/Actor_20/03-01-07-01-01-02-20.png,F,Kids are talking by the door
314,happy,./data/engie/Actor_20/03-02-03-01-01-01-20.png,F,Kids are talking by the door
315,angry,./data/engie/Actor_20/03-01-05-02-01-02-20.png,F,Kids are talking by the door
316,fearful,./data/engie/Actor_20/03-01-06-02-01-01-20.png,F,Kids are talking by the door
317,fearful,./data/engie/Actor_20/03-01-06-01-02-01-20.png,F,Dogs are sitting by the door
318,angry,./data/engie/Actor_20/03-01-05-01-02-02-20.png,F,Dogs are sitting by the door
319,happy,./data/engie/Actor_20/03-02-03-02-02-01-20.png,F,Dogs are sitting by the door
320,happy,./data/engie/Actor_20/03-01-03-02-01-01-20.png,F,Kids are talking by the door
321,angry,./data/engie/Actor_20/03-02-05-01-01-02-20.png,F,Kids are talking by the door
322,fearful,./data/engie/Actor_20/03-02-06-01-01-01-20.png,F,Kids are talking by the door
323,fearful,./data/engie/Actor_20/03-02-06-02-02-01-20.png,F,Dogs are sitting by the door
324,angry,./data/engie/Actor_20/03-02-05-02-02-02-20.png,F,Dogs are sitting by the door
325,happy,./data/engie/Actor_20/03-01-03-01-02-01-20.png,F,Dogs are sitting by the door
326,sad,./data/engie/Actor_20/03-02-04-01-02-01-20.png,F,Dogs are sitting by the door
327,calm,./data/engie/Actor_20/03-01-02-02-02-02-20.png,F,Dogs are sitting by the door
328,calm,./data/engie/Actor_20/03-01-02-01-01-02-20.png,F,Kids are talking by the door
329,sad,./data/engie/Actor_20/03-02-04-02-01-01-20.png,F,Kids are talking by the door
330,neutral,./data/engie/Actor_20/03-01-01-01-01-01-20.png,F,Kids are talking by the door
331,surprised,./data/engie/Actor_20/03-01-08-02-01-02-20.png,F,Kids are talking by the door
332,surprised,./data/engie/Actor_20/03-01-08-01-02-02-20.png,F,Dogs are sitting by the door
333,fearful,./data/engie/Actor_20/03-01-06-01-01-01-20.png,F,Kids are talking by the door
334,happy,./data/engie/Actor_20/03-02-03-02-01-01-20.png,F,Kids are talking by the door
335,angry,./data/engie/Actor_20/03-01-05-01-01-02-20.png,F,Kids are talking by the door
336,angry,./data/engie/Actor_20/03-01-05-02-02-02-20.png,F,Dogs are sitting by the door
337,happy,./data/engie/Actor_20/03-02-03-01-02-01-20.png,F,Dogs are sitting by the door
338,fearful,./data/engie/Actor_20/03-01-06-02-02-01-20.png,F,Dogs are sitting by the door
339,sad,./data/engie/Actor_20/03-01-04-01-02-01-20.png,F,Dogs are sitting by the door
340,calm,./data/engie/Actor_20/03-02-02-02-02-02-20.png,F,Dogs are sitting by the door
341,disgust,./data/engie/Actor_20/03-01-07-01-02-02-20.png,F,Dogs are sitting by the door
342,disgust,./data/engie/Actor_20/03-01-07-02-01-02-20.png,F,Kids are talking by the door
343,neutral,./data/engie/Actor_20/03-02-01-01-01-01-20.png,F,Kids are talking by the door
344,calm,./data/engie/Actor_20/03-02-02-01-01-02-20.png,F,Kids are talking by the door
345,sad,./data/engie/Actor_20/03-01-04-02-01-01-20.png,F,Kids are talking by the door
346,surprised,./data/engie/Actor_20/03-01-08-02-02-01-20.png,F,Dogs are sitting by the door
347,surprised,./data/engie/Actor_20/03-01-08-01-01-01-20.png,F,Kids are talking by the door
348,angry,./data/engie/Actor_20/03-01-05-01-02-01-20.png,F,Dogs are sitting by the door
349,happy,./data/engie/Actor_20/03-02-03-02-02-02-20.png,F,Dogs are sitting by the door
350,fearful,./data/engie/Actor_20/03-01-06-01-02-02-20.png,F,Dogs are sitting by the door
351,fearful,./data/engie/Actor_20/03-01-06-02-01-02-20.png,F,Kids are talking by the door
352,happy,./data/engie/Actor_20/03-02-03-01-01-02-20.png,F,Kids are talking by the door
353,angry,./data/engie/Actor_20/03-01-05-02-01-01-20.png,F,Kids are talking by the door
354,disgust,./data/engie/Actor_20/03-01-07-01-01-01-20.png,F,Kids are talking by the door
355,calm,./data/engie/Actor_20/03-02-02-02-01-01-20.png,F,Kids are talking by the door
356,sad,./data/engie/Actor_20/03-01-04-01-01-02-20.png,F,Kids are talking by the door
357,sad,./data/engie/Actor_20/03-01-04-02-02-02-20.png,F,Dogs are sitting by the door
358,calm,./data/engie/Actor_20/03-02-02-01-02-01-20.png,F,Dogs are sitting by the door
359,neutral,./data/engie/Actor_20/03-02-01-01-02-02-20.png,F,Dogs are sitting by the door
360,disgust,./data/engie/Actor_20/03-01-07-02-02-01-20.png,F,Dogs are sitting by the door
361,fearful,./data/engie/Actor_20/03-02-06-01-02-02-20.png,F,Dogs are sitting by the door
362,angry,./data/engie/Actor_20/03-02-05-01-02-01-20.png,F,Dogs are sitting by the door
363,happy,./data/engie/Actor_20/03-01-03-02-02-02-20.png,F,Dogs are sitting by the door
364,happy,./data/engie/Actor_20/03-01-03-01-01-02-20.png,F,Kids are talking by the door
365,angry,./data/engie/Actor_20/03-02-05-02-01-01-20.png,F,Kids are talking by the door
366,fearful,./data/engie/Actor_20/03-02-06-02-01-02-20.png,F,Kids are talking by the door
367,calm,./data/engie/Actor_20/03-01-02-02-01-01-20.png,F,Kids are talking by the door
368,sad,./data/engie/Actor_20/03-02-04-01-01-02-20.png,F,Kids are talking by the door
369,neutral,./data/engie/Actor_20/03-01-01-01-02-02-20.png,F,Dogs are sitting by the door
370,sad,./data/engie/Actor_20/03-02-04-02-02-02-20.png,F,Dogs are sitting by the door
371,calm,./data/engie/Actor_20/03-01-02-01-02-01-20.png,F,Dogs are sitting by the door
372,surprised,./data/engie/Actor_21/03-01-08-02-01-01-21.png,M,Kids are talking by the door
373,surprised,./data/engie/Actor_21/03-01-08-01-02-01-21.png,M,Dogs are sitting by the door
374,fearful,./data/engie/Actor_21/03-01-06-01-01-02-21.png,M,Kids are talking by the door
375,happy,./data/engie/Actor_21/03-02-03-02-01-02-21.png,M,Kids are talking by the door
376,angry,./data/engie/Actor_21/03-01-05-01-01-01-21.png,M,Kids are talking by the door
377,angry,./data/engie/Actor_21/03-01-05-02-02-01-21.png,M,Dogs are sitting by the door
378,happy,./data/engie/Actor_21/03-02-03-01-02-02-21.png,M,Dogs are sitting by the door
379,fearful,./data/engie/Actor_21/03-01-06-02-02-02-21.png,M,Dogs are sitting by the door
380,sad,./data/engie/Actor_21/03-01-04-01-02-02-21.png,M,Dogs are sitting by the door
381,calm,./data/engie/Actor_21/03-02-02-02-02-01-21.png,M,Dogs are sitting by the door
382,disgust,./data/engie/Actor_21/03-01-07-01-02-01-21.png,M,Dogs are sitting by the door
383,disgust,./data/engie/Actor_21/03-01-07-02-01-01-21.png,M,Kids are talking by the door
384,neutral,./data/engie/Actor_21/03-02-01-01-01-02-21.png,M,Kids are talking by the door
385,calm,./data/engie/Actor_21/03-02-02-01-01-01-21.png,M,Kids are talking by the door
386,sad,./data/engie/Actor_21/03-01-04-02-01-02-21.png,M,Kids are talking by the door
387,happy,./data/engie/Actor_21/03-01-03-02-01-02-21.png,M,Kids are talking by the door
388,angry,./data/engie/Actor_21/03-02-05-01-01-01-21.png,M,Kids are talking by the door
389,fearful,./data/engie/Actor_21/03-02-06-01-01-02-21.png,M,Kids are talking by the door
390,fearful,./data/engie/Actor_21/03-02-06-02-02-02-21.png,M,Dogs are sitting by the door
391,angry,./data/engie/Actor_21/03-02-05-02-02-01-21.png,M,Dogs are sitting by the door
392,happy,./data/engie/Actor_21/03-01-03-01-02-02-21.png,M,Dogs are sitting by the door
393,sad,./data/engie/Actor_21/03-02-04-01-02-02-21.png,M,Dogs are sitting by the door
394,calm,./data/engie/Actor_21/03-01-02-02-02-01-21.png,M,Dogs are sitting by the door
395,calm,./data/engie/Actor_21/03-01-02-01-01-01-21.png,M,Kids are talking by the door
396,sad,./data/engie/Actor_21/03-02-04-02-01-02-21.png,M,Kids are talking by the door
397,neutral,./data/engie/Actor_21/03-01-01-01-01-02-21.png,M,Kids are talking by the door
398,fearful,./data/engie/Actor_21/03-02-06-01-02-01-21.png,M,Dogs are sitting by the door
399,angry,./data/engie/Actor_21/03-02-05-01-02-02-21.png,M,Dogs are sitting by the door
400,happy,./data/engie/Actor_21/03-01-03-02-02-01-21.png,M,Dogs are sitting by the door
401,happy,./data/engie/Actor_21/03-01-03-01-01-01-21.png,M,Kids are talking by the door
402,angry,./data/engie/Actor_21/03-02-05-02-01-02-21.png,M,Kids are talking by the door
403,fearful,./data/engie/Actor_21/03-02-06-02-01-01-21.png,M,Kids are talking by the door
404,calm,./data/engie/Actor_21/03-01-02-02-01-02-21.png,M,Kids are talking by the door
405,sad,./data/engie/Actor_21/03-02-04-01-01-01-21.png,M,Kids are talking by the door
406,neutral,./data/engie/Actor_21/03-01-01-01-02-01-21.png,M,Dogs are sitting by the door
407,sad,./data/engie/Actor_21/03-02-04-02-02-01-21.png,M,Dogs are sitting by the door
408,calm,./data/engie/Actor_21/03-01-02-01-02-02-21.png,M,Dogs are sitting by the door
409,surprised,./data/engie/Actor_21/03-01-08-02-02-02-21.png,M,Dogs are sitting by the door
410,surprised,./data/engie/Actor_21/03-01-08-01-01-02-21.png,M,Kids are talking by the door
411,angry,./data/engie/Actor_21/03-01-05-01-02-02-21.png,M,Dogs are sitting by the door
412,happy,./data/engie/Actor_21/03-02-03-02-02-01-21.png,M,Dogs are sitting by the door
413,fearful,./data/engie/Actor_21/03-01-06-01-02-01-21.png,M,Dogs are sitting by the door
414,fearful,./data/engie/Actor_21/03-01-06-02-01-01-21.png,M,Kids are talking by the door
415,happy,./data/engie/Actor_21/03-02-03-01-01-01-21.png,M,Kids are talking by the door
416,angry,./data/engie/Actor_21/03-01-05-02-01-02-21.png,M,Kids are talking by the door
417,disgust,./data/engie/Actor_21/03-01-07-01-01-02-21.png,M,Kids are talking by the door
418,calm,./data/engie/Actor_21/03-02-02-02-01-02-21.png,M,Kids are talking by the door
419,sad,./data/engie/Actor_21/03-01-04-01-01-01-21.png,M,Kids are talking by the door
420,sad,./data/engie/Actor_21/03-01-04-02-02-01-21.png,M,Dogs are sitting by the door
421,calm,./data/engie/Actor_21/03-02-02-01-02-02-21.png,M,Dogs are sitting by the door
422,neutral,./data/engie/Actor_21/03-02-01-01-02-01-21.png,M,Dogs are sitting by the door
423,disgust,./data/engie/Actor_21/03-01-07-02-02-02-21.png,M,Dogs are sitting by the door
424,neutral,./data/engie/Actor_21/03-01-01-01-01-01-21.png,M,Kids are talking by the door
425,calm,./data/engie/Actor_21/03-01-02-01-01-02-21.png,M,Kids are talking by the door
426,sad,./data/engie/Actor_21/03-02-04-02-01-01-21.png,M,Kids are talking by the door
427,sad,./data/engie/Actor_21/03-02-04-01-02-01-21.png,M,Dogs are sitting by the door
428,calm,./data/engie/Actor_21/03-01-02-02-02-02-21.png,M,Dogs are sitting by the door
429,angry,./data/engie/Actor_21/03-02-05-02-02-02-21.png,M,Dogs are sitting by the door
430,happy,./data/engie/Actor_21/03-01-03-01-02-01-21.png,M,Dogs are sitting by the door
431,fearful,./data/engie/Actor_21/03-02-06-02-02-01-21.png,M,Dogs are sitting by the door
432,fearful,./data/engie/Actor_21/03-02-06-01-01-01-21.png,M,Kids are talking by the door
433,happy,./data/engie/Actor_21/03-01-03-02-01-01-21.png,M,Kids are talking by the door
434,angry,./data/engie/Actor_21/03-02-05-01-01-02-21.png,M,Kids are talking by the door
435,surprised,./data/engie/Actor_21/03-01-08-01-02-02-21.png,M,Dogs are sitting by the door
436,surprised,./data/engie/Actor_21/03-01-08-02-01-02-21.png,M,Kids are talking by the door
437,calm,./data/engie/Actor_21/03-02-02-01-01-02-21.png,M,Kids are talking by the door
438,sad,./data/engie/Actor_21/03-01-04-02-01-01-21.png,M,Kids are talking by the door
439,disgust,./data/engie/Actor_21/03-01-07-02-01-02-21.png,M,Kids are talking by the door
440,neutral,./data/engie/Actor_21/03-02-01-01-01-01-21.png,M,Kids are talking by the door
441,disgust,./data/engie/Actor_21/03-01-07-01-02-02-21.png,M,Dogs are sitting by the door
442,sad,./data/engie/Actor_21/03-01-04-01-02-01-21.png,M,Dogs are sitting by the door
443,calm,./data/engie/Actor_21/03-02-02-02-02-02-21.png,M,Dogs are sitting by the door
444,fearful,./data/engie/Actor_21/03-01-06-02-02-01-21.png,M,Dogs are sitting by the door
445,angry,./data/engie/Actor_21/03-01-05-02-02-02-21.png,M,Dogs are sitting by the door
446,happy,./data/engie/Actor_21/03-02-03-01-02-01-21.png,M,Dogs are sitting by the door
447,happy,./data/engie/Actor_21/03-02-03-02-01-01-21.png,M,Kids are talking by the door
448,angry,./data/engie/Actor_21/03-01-05-01-01-02-21.png,M,Kids are talking by the door
449,fearful,./data/engie/Actor_21/03-01-06-01-01-01-21.png,M,Kids are talking by the door
450,surprised,./data/engie/Actor_21/03-01-08-01-01-01-21.png,M,Kids are talking by the door
451,surprised,./data/engie/Actor_21/03-01-08-02-02-01-21.png,M,Dogs are sitting by the door
452,neutral,./data/engie/Actor_21/03-02-01-01-02-02-21.png,M,Dogs are sitting by the door
453,disgust,./data/engie/Actor_21/03-01-07-02-02-01-21.png,M,Dogs are sitting by the door
454,sad,./data/engie/Actor_21/03-01-04-02-02-02-21.png,M,Dogs are sitting by the door
455,calm,./data/engie/Actor_21/03-02-02-01-02-01-21.png,M,Dogs are sitting by the door
456,calm,./data/engie/Actor_21/03-02-02-02-01-01-21.png,M,Kids are talking by the door
457,sad,./data/engie/Actor_21/03-01-04-01-01-02-21.png,M,Kids are talking by the door
458,disgust,./data/engie/Actor_21/03-01-07-01-01-01-21.png,M,Kids are talking by the door
459,happy,./data/engie/Actor_21/03-02-03-01-01-02-21.png,M,Kids are talking by the door
460,angry,./data/engie/Actor_21/03-01-05-02-01-01-21.png,M,Kids are talking by the door
461,fearful,./data/engie/Actor_21/03-01-06-02-01-02-21.png,M,Kids are talking by the door
462,fearful,./data/engie/Actor_21/03-01-06-01-02-02-21.png,M,Dogs are sitting by the door
463,angry,./data/engie/Actor_21/03-01-05-01-02-01-21.png,M,Dogs are sitting by the door
464,happy,./data/engie/Actor_21/03-02-03-02-02-02-21.png,M,Dogs are sitting by the door
465,sad,./data/engie/Actor_21/03-02-04-02-02-02-21.png,M,Dogs are sitting by the door
466,calm,./data/engie/Actor_21/03-01-02-01-02-01-21.png,M,Dogs are sitting by the door
467,neutral,./data/engie/Actor_21/03-01-01-01-02-02-21.png,M,Dogs are sitting by the door
468,calm,./data/engie/Actor_21/03-01-02-02-01-01-21.png,M,Kids are talking by the door
469,sad,./data/engie/Actor_21/03-02-04-01-01-02-21.png,M,Kids are talking by the door
470,fearful,./data/engie/Actor_21/03-02-06-02-01-02-21.png,M,Kids are talking by the door
471,happy,./data/engie/Actor_21/03-01-03-01-01-02-21.png,M,Kids are talking by the door
472,angry,./data/engie/Actor_21/03-02-05-02-01-01-21.png,M,Kids are talking by the door
473,angry,./data/engie/Actor_21/03-02-05-01-02-01-21.png,M,Dogs are sitting by the door
474,happy,./data/engie/Actor_21/03-01-03-02-02-02-21.png,M,Dogs are sitting by the door
475,fearful,./data/engie/Actor_21/03-02-06-01-02-02-21.png,M,Dogs are sitting by the door
476,neutral,./data/engie/Actor_19/03-01-01-01-01-02-19.png,M,Kids are talking by the door
477,sad,./data/engie/Actor_19/03-02-04-02-01-02-19.png,M,Kids are talking by the door
478,calm,./data/engie/Actor_19/03-01-02-01-01-01-19.png,M,Kids are talking by the door
479,calm,./data/engie/Actor_19/03-01-02-02-02-01-19.png,M,Dogs are sitting by the door
480,sad,./data/engie/Actor_19/03-02-04-01-02-02-19.png,M,Dogs are sitting by the door
481,happy,./data/engie/Actor_19/03-01-03-01-02-02-19.png,M,Dogs are sitting by the door
482,angry,./data/engie/Actor_19/03-02-05-02-02-01-19.png,M,Dogs are sitting by the door
483,fearful,./data/engie/Actor_19/03-02-06-02-02-02-19.png,M,Dogs are sitting by the door
484,fearful,./data/engie/Actor_19/03-02-06-01-01-02-19.png,M,Kids are talking by the door
485,angry,./data/engie/Actor_19/03-02-05-01-01-01-19.png,M,Kids are talking by the door
486,happy,./data/engie/Actor_19/03-01-03-02-01-02-19.png,M,Kids are talking by the door
487,sad,./data/engie/Actor_19/03-01-04-02-01-02-19.png,M,Kids are talking by the door
488,calm,./data/engie/Actor_19/03-02-02-01-01-01-19.png,M,Kids are talking by the door
489,neutral,./data/engie/Actor_19/03-02-01-01-01-02-19.png,M,Kids are talking by the door
490,disgust,./data/engie/Actor_19/03-01-07-02-01-01-19.png,M,Kids are talking by the door
491,disgust,./data/engie/Actor_19/03-01-07-01-02-01-19.png,M,Dogs are sitting by the door
492,calm,./data/engie/Actor_19/03-02-02-02-02-01-19.png,M,Dogs are sitting by the door
493,sad,./data/engie/Actor_19/03-01-04-01-02-02-19.png,M,Dogs are sitting by the door
494,fearful,./data/engie/Actor_19/03-01-06-02-02-02-19.png,M,Dogs are sitting by the door
495,happy,./data/engie/Actor_19/03-02-03-01-02-02-19.png,M,Dogs are sitting by the door
496,angry,./data/engie/Actor_19/03-01-05-02-02-01-19.png,M,Dogs are sitting by the door
497,angry,./data/engie/Actor_19/03-01-05-01-01-01-19.png,M,Kids are talking by the door
498,happy,./data/engie/Actor_19/03-02-03-02-01-02-19.png,M,Kids are talking by the door
499,fearful,./data/engie/Actor_19/03-01-06-01-01-02-19.png,M,Kids are talking by the door
500,surprised,./data/engie/Actor_19/03-01-08-01-02-01-19.png,M,Dogs are sitting by the door
501,surprised,./data/engie/Actor_19/03-01-08-02-01-01-19.png,M,Kids are talking by the door
502,disgust,./data/engie/Actor_19/03-01-07-02-02-02-19.png,M,Dogs are sitting by the door
503,neutral,./data/engie/Actor_19/03-02-01-01-02-01-19.png,M,Dogs are sitting by the door
504,calm,./data/engie/Actor_19/03-02-02-01-02-02-19.png,M,Dogs are sitting by the door
505,sad,./data/engie/Actor_19/03-01-04-02-02-01-19.png,M,Dogs are sitting by the door
506,sad,./data/engie/Actor_19/03-01-04-01-01-01-19.png,M,Kids are talking by the door
507,calm,./data/engie/Actor_19/03-02-02-02-01-02-19.png,M,Kids are talking by the door
508,disgust,./data/engie/Actor_19/03-01-07-01-01-02-19.png,M,Kids are talking by the door
509,angry,./data/engie/Actor_19/03-01-05-02-01-02-19.png,M,Kids are talking by the door
